id,pressure [MPa],mass_flux [kg/m2-s],x_e_out [-],D_e [mm],D_h [mm],length [mm],chf_exp [MW/m2],author_Beus,author_Inasaka,author_Janssen,author_Kossolapov,author_Mortimore,author_Peskov,author_Richenderfer,author_Thompson,author_Weatherhead,author_Williams,geometry_annulus,geometry_plate,geometry_tube
730,,1031.0,0.057545196,10.8,10.8,,2.5,0,0,0,0,0,0,0,1,0,0,0,0,1
731,13.79,739.0,-0.16312334,4.7,,318.0,7.2,0,0,0,0,0,0,0,1,0,0,0,0,1
733,15.51,,0.10357904,5.6,,2134.0,1.2,1,0,0,0,0,0,0,0,0,0,1,0,0
734,6.89,4828.0,0.012895836,4.7,4.7,318.0,4.4,0,0,0,0,0,0,0,1,0,0,0,0,1
737,6.89,,0.0066944486,10.3,10.3,762.0,4.4,0,0,0,0,0,0,0,1,0,0,0,0,1
740,,5588.0,-0.042996716,4.7,4.7,318.0,4.8,0,0,0,0,0,0,0,1,0,0,0,0,1
743,13.79,,-0.1374321,4.7,4.7,318.0,8.0,0,0,0,0,0,0,0,1,0,0,0,0,1
748,11.03,4069.0,0.12688766,9.3,9.3,1524.0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,1
749,0.1,5642.0,0.051191747,1.0,1.0,38.0,6.2,0,0,0,0,0,0,0,1,0,0,0,0,1
750,13.79,4882.0,-0.11124959,4.7,4.7,318.0,5.2,0,0,0,0,0,0,0,1,0,0,0,0,1
752,6.93,,0.0019567453,10.8,10.8,216.0,5.3,0,0,0,0,0,0,0,1,0,0,0,0,1
754,0.1,,-0.048836276,15.0,120.0,100.0,5.0,0,0,0,0,0,0,1,0,0,0,0,1,0
759,12.0,,-0.045619745,10.0,10.0,660.0,5.2,0,0,0,0,0,0,0,1,0,0,0,0,1
760,13.79,2729.0,0.10470528,9.5,9.5,,1.4,0,0,0,0,0,0,0,0,0,1,0,0,1
769,13.79,1356.0,0.041071966,5.6,,2134.0,2.7,1,0,0,0,0,0,0,0,0,0,1,0,0
770,13.79,2726.0,-0.0039420407,5.6,15.2,2134.0,3.8,1,0,0,0,0,0,0,0,0,0,1,0,0
774,,7893.0,-0.07914407,10.3,10.3,762.0,8.4,0,0,0,0,0,0,0,1,0,0,0,0,1
776,8.27,1356.0,0.07630453,5.0,13.3,2134.0,2.2,0,0,0,0,1,0,0,0,0,0,1,0,0
778,13.79,1370.0,-0.1763802,7.7,7.7,457.0,4.9,0,0,0,0,0,0,0,0,1,0,0,0,1
780,15.51,2710.0,0.036356643,,15.2,2134.0,2.2,1,0,0,0,0,0,0,0,0,0,1,0,0
781,15.17,1335.0,0.13497476,9.5,9.5,1836.0,1.4,0,0,0,0,0,0,0,0,0,1,0,0,1
782,12.0,1000.0,-0.042990815,10.0,10.0,565.0,3.6,0,0,0,0,0,1,0,0,0,0,0,0,1
783,6.94,2807.0,0.10483391,6.4,15.9,914.0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,1
786,10.34,,-0.08647122,,10.3,762.0,5.7,0,0,0,0,0,0,0,1,0,0,0,0,1
789,13.79,1899.0,0.06190709,,7.8,591.0,2.2,0,0,0,0,0,0,0,1,0,0,0,0,1
790,6.89,,-0.046721082,10.3,10.3,762.0,5.6,0,0,0,0,0,0,0,1,0,0,0,0,1
792,6.89,1533.0,0.08509211,8.5,24.6,1778.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0
793,13.79,2729.0,0.08808864,5.6,15.2,2134.0,1.6,1,0,0,0,0,0,0,0,0,0,1,0,0
797,13.79,1980.0,-0.064080104,1.9,1.9,696.0,3.4,0,0,0,0,0,0,0,1,0,0,0,0,1
798,6.89,3797.0,-0.025276273,23.6,23.6,610.0,4.3,0,0,0,0,0,0,0,1,0,0,0,0,1
800,6.85,,0.05761147,12.7,38.1,,2.7,0,0,1,0,0,0,0,0,0,0,1,0,0
808,,1709.0,0.10372957,7.8,7.8,591.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
810,6.89,6971.0,-0.015306067,10.3,10.3,794.0,3.8,0,0,0,0,0,0,0,1,0,0,0,0,1
812,13.79,2441.0,-0.011708213,1.9,1.9,152.0,1.6,0,0,0,0,0,0,0,1,0,0,0,0,1
816,6.79,1763.0,0.07151142,10.8,10.8,432.0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,1
819,6.83,4062.0,0.02208319,10.8,10.8,864.0,4.2,0,0,0,0,0,0,0,1,0,0,0,0,1
824,7.0,3865.0,0.09105656,5.6,5.6,432.0,4.3,0,0,0,0,0,0,0,1,0,0,0,0,1
825,6.89,,0.024866624,12.7,42.3,1778.0,3.8,0,0,1,0,0,0,0,0,0,0,1,0,0
831,13.79,5289.0,-0.106337816,5.7,5.7,,6.2,0,0,0,0,0,0,0,1,0,0,0,0,1
832,6.89,7459.0,0.07501959,37.5,37.5,1953.0,1.9,0,0,0,0,0,0,0,1,0,0,0,0,1
834,13.79,1383.0,0.0028757553,7.7,7.7,457.0,2.6,0,0,0,0,0,0,0,0,1,0,0,0,1
837,6.93,4055.0,0.038648788,10.8,10.8,864.0,3.8,0,0,0,0,0,0,0,1,0,0,0,0,1
838,6.89,5547.0,-0.004828099,12.7,38.1,,4.2,1,0,0,0,0,0,0,0,0,0,1,0,0
840,18.96,2740.0,-0.13120787,1.9,1.9,,4.7,0,0,0,0,0,0,0,1,0,0,0,0,1
842,6.89,3852.0,0.093793124,23.6,,,1.4,0,0,0,0,0,0,0,1,0,0,0,0,1
843,11.0,3391.0,0.06363527,11.5,11.5,,2.8,0,0,0,0,0,0,0,1,0,0,0,0,1
844,13.79,3608.0,-0.061109774,4.7,4.7,318.0,4.3,0,0,0,0,0,0,0,1,0,0,0,0,1
845,13.79,1085.0,0.034726765,4.7,4.7,318.0,2.9,0,0,0,0,0,0,0,1,0,0,0,0,1
848,13.79,1356.0,0.06112314,,7.8,591.0,2.4,0,0,0,0,0,0,0,1,0,0,0,0,1
851,13.79,2156.0,0.030967494,4.6,4.6,295.0,3.9,0,0,0,0,0,0,0,1,0,0,0,0,1
855,13.79,,0.028119603,5.6,15.2,2134.0,2.2,1,0,0,0,0,0,0,0,0,0,1,0,0
858,10.0,1000.0,-0.035200033,10.0,10.0,565.0,4.1,0,0,0,0,0,0,0,1,0,0,0,0,1
860,,7269.0,0.033246044,12.8,12.8,1930.0,2.9,0,0,0,0,0,0,0,1,0,0,0,0,1
861,6.89,4109.0,-0.018831762,,23.6,610.0,5.9,0,0,0,0,0,0,0,1,0,0,0,0,1
864,6.79,3838.0,-0.021533621,10.8,,216.0,12.7,0,0,0,0,0,0,0,1,0,0,0,0,1
865,15.51,3553.0,-0.037527647,1.9,1.9,152.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1
869,13.79,689.0,0.06092271,7.7,7.7,457.0,1.9,0,0,0,0,0,0,0,1,0,0,0,0,1
873,9.65,5600.0,-0.018188808,6.4,15.9,914.0,3.1,0,0,1,0,0,0,0,0,0,0,1,0,0
875,,1383.0,0.09495693,,7.8,591.0,1.9,0,0,0,0,0,0,0,1,0,0,0,0,1
881,,1352.0,0.05768495,5.6,15.2,2134.0,2.2,1,0,0,0,0,0,0,0,0,0,1,0,0
884,6.89,3052.0,0.041855384,8.5,24.6,1778.0,3.7,0,0,1,0,0,0,0,0,0,0,1,0,0
885,17.24,2007.0,-0.03719593,1.9,1.9,,3.3,0,0,0,0,0,0,0,1,0,0,0,0,1
891,13.79,1817.0,0.07254479,,7.8,591.0,2.3,0,0,0,0,0,0,0,1,0,0,0,0,1
895,10.34,5967.0,-0.059179414,10.3,10.3,762.0,4.3,0,0,0,0,0,0,0,1,0,0,0,0,1
896,6.98,382.0,0.086573906,22.2,,1778.0,3.6,0,0,1,0,0,0,0,0,0,0,1,0,0
902,,2129.0,0.07384578,7.8,7.8,,2.3,0,0,0,0,0,0,0,1,0,0,0,0,1
904,6.86,4069.0,0.032166153,10.8,10.8,432.0,3.5,0,0,0,0,0,0,0,1,0,0,0,0,1
908,,1221.0,-0.049888097,3.0,3.0,35.0,2.4,0,0,0,0,0,0,0,1,0,0,0,0,1
914,,4069.0,0.05956343,10.8,10.8,864.0,2.9,0,0,0,0,0,0,0,1,0,0,0,0,1
924,13.79,4054.0,0.09941761,,9.5,1836.0,1.5,0,0,0,0,0,0,0,0,0,1,0,0,1
925,13.79,,-0.037782613,1.9,1.9,152.0,2.7,0,0,0,0,0,0,0,0,1,0,0,0,1
926,13.79,,0.06126687,,9.5,1836.0,2.9,0,0,0,0,0,0,0,0,0,1,0,0,1
928,13.79,1356.0,-0.09755937,,7.7,457.0,15.6,0,0,0,0,0,0,0,1,0,0,0,0,1
933,13.79,2776.0,0.070176736,9.5,9.5,1836.0,2.3,0,0,0,0,0,0,0,0,0,1,0,0,1
934,13.79,1358.0,0.0334869,5.6,13.3,2134.0,2.1,0,0,0,0,1,0,0,0,0,0,0,0,1
935,,1492.0,0.07197423,7.8,,591.0,2.3,0,0,0,0,0,0,0,1,0,0,0,0,1
937,6.89,2798.0,0.024787787,12.8,12.8,1930.0,4.3,0,0,0,0,0,0,0,1,0,0,0,0,1
938,13.79,,-0.059873547,4.7,4.7,318.0,4.1,0,0,0,0,0,0,0,1,0,0,0,0,1
939,6.89,959.0,-0.000439859,23.6,23.6,610.0,4.3,0,0,0,0,0,0,0,1,0,0,0,0,1
943,15.51,5384.0,-0.04206884,1.9,1.9,152.0,4.3,0,0,0,0,0,0,0,1,0,0,0,0,1
950,6.89,3797.0,-0.033612795,10.3,10.3,794.0,6.5,0,0,0,0,0,0,0,1,0,0,0,0,1
951,13.79,1340.0,0.075675674,9.5,9.5,1836.0,2.3,0,0,0,0,0,0,0,0,0,1,0,0,1
955,18.27,842.0,-0.09715005,3.0,3.0,150.0,1.3,0,0,0,0,0,0,0,1,0,0,0,0,1
960,13.79,1344.0,0.10742479,11.1,,,1.5,0,0,0,0,0,0,0,1,0,0,0,0,1
961,12.07,3133.0,-0.055416353,1.9,,152.0,6.7,0,0,0,0,0,0,0,1,0,0,0,0,1
968,15.51,3673.0,0.014837749,5.6,15.2,2134.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0
973,15.17,2680.0,0.101149425,9.5,,1836.0,1.4,0,0,0,0,0,0,0,0,0,1,0,0,1
974,6.9,4048.0,0.021452755,10.8,10.8,864.0,4.3,0,0,0,0,0,0,0,1,0,0,0,0,1
979,12.07,2672.0,0.01423227,,1.9,696.0,2.3,0,0,0,0,0,0,0,1,0,0,0,0,1
982,13.79,,0.09453361,7.8,7.8,591.0,1.9,0,0,0,0,0,0,0,1,0,0,0,0,1
984,13.79,2197.0,-0.0479367,,1.9,152.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1
987,3.45,7893.0,0.022825463,10.3,10.3,762.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1
991,13.79,,0.03944161,4.7,4.7,,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1
992,13.79,682.0,-0.13921764,11.1,11.1,457.0,3.5,0,0,0,0,0,0,0,0,1,0,0,0,1
993,6.89,4054.0,-0.014100998,,10.5,762.0,6.9,0,0,0,0,0,0,0,1,0,0,0,0,1
998,,673.0,0.08593438,11.1,11.1,457.0,1.6,0,0,0,0,0,0,0,0,1,0,0,0,1
999,4.13,746.0,0.1041879,12.7,42.3,1778.0,2.8,0,0,1,0,0,0,0,0,0,0,1,0,0
1003,13.79,1668.0,-0.13063176,7.7,7.7,,4.8,0,0,0,0,0,0,0,0,1,0,0,0,1
1006,15.51,3679.0,0.014913921,5.6,,2134.0,2.4,1,0,0,0,0,0,0,0,0,0,1,0,0
1007,13.79,,0.09235373,11.1,11.1,457.0,1.3,0,0,0,0,0,0,0,0,1,0,0,0,1
1010,6.89,6781.0,0.04812264,5.6,5.6,432.0,3.7,0,0,0,0,0,0,0,1,0,0,0,0,1
1012,11.03,3665.0,0.0007541618,5.6,15.2,2134.0,3.9,1,0,0,0,0,0,0,0,0,0,1,0,0
1014,13.79,4259.0,-0.04644152,4.7,4.7,318.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1
1017,,1351.0,0.025623482,7.7,7.7,457.0,2.2,0,0,0,0,0,0,0,0,1,0,0,0,1
1019,13.79,4092.0,0.059731204,9.5,9.5,1836.0,2.8,0,0,0,0,0,0,0,1,0,0,0,0,1
1020,6.89,,0.053615876,37.5,37.5,1953.0,2.9,0,0,0,0,0,0,0,1,0,0,0,0,1
1022,13.79,2102.0,0.04036244,4.7,4.7,318.0,2.2,0,0,0,0,0,0,0,1,0,0,0,0,1
1024,3.83,3201.0,0.060638133,5.6,5.6,216.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,1
1026,11.0,4069.0,0.0708507,,11.5,1524.0,2.4,0,0,0,0,0,0,0,1,0,0,0,0,1
1029,,1349.0,0.040489923,5.6,,,2.7,1,0,0,0,0,0,0,0,0,0,1,0,0
1030,6.89,1356.0,0.06988803,23.6,23.6,1972.0,2.7,0,0,0,0,0,0,0,1,0,0,0,0,1
1033,,2034.0,0.032107722,,7.8,591.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1
1036,6.89,6117.0,-0.019568397,10.3,10.3,794.0,4.2,0,0,0,0,0,0,0,1,0,0,0,0,1
1038,15.51,3701.0,0.06929685,5.6,15.2,2134.0,1.7,1,0,0,0,0,0,0,0,0,0,1,0,0
1040,13.79,5262.0,-0.15446348,,5.7,625.0,8.5,0,0,0,0,0,0,0,1,0,0,0,0,1
1042,3.9,2034.0,0.046327468,10.8,,432.0,5.6,0,0,0,0,0,0,0,1,0,0,0,0,1
1044,6.89,3648.0,-0.024994206,10.3,10.3,762.0,4.8,0,0,0,0,0,0,0,1,0,0,0,0,1
1046,17.24,3052.0,-0.051812388,1.9,,696.0,2.9,0,0,0,0,0,0,0,1,0,0,0,0,1
1050,,1383.0,-0.05482574,7.7,7.7,,3.6,0,0,0,0,0,0,0,0,1,0,0,0,1
1056,3.96,4123.0,0.08451198,5.6,5.6,432.0,4.7,0,0,0,0,0,0,0,1,0,0,0,0,1
1058,,,0.056892484,,10.0,400.0,2.2,0,0,0,0,0,1,0,0,0,0,0,0,1
1064,,1465.0,-0.097283944,7.7,7.7,457.0,4.5,0,0,0,0,0,0,0,1,0,0,0,0,1
1065,6.86,3811.0,-0.04423389,1.9,1.9,152.0,7.2,0,0,0,0,0,0,0,1,0,0,0,0,1
1070,6.89,5642.0,-0.003680507,6.4,15.9,914.0,3.5,0,0,1,0,0,0,0,0,0,0,1,0,0
1073,6.89,1519.0,0.10880958,8.5,22.3,,2.3,0,0,1,0,0,0,0,0,0,0,1,0,0
1075,13.79,4056.0,0.11011853,7.8,7.8,591.0,1.4,0,0,0,0,0,0,0,1,0,0,0,0,1
1076,12.07,3811.0,-0.058368336,1.9,,,4.8,0,0,0,0,0,0,0,1,0,0,0,0,1
1081,18.96,,-0.16178852,1.9,1.9,152.0,6.7,0,0,0,0,0,0,0,1,0,0,0,0,1
1089,,,0.07813654,9.5,9.5,1836.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,1
1092,6.93,,0.052909497,5.6,5.6,,4.4,0,0,0,0,0,0,0,1,0,0,0,0,1
1097,10.34,7378.0,-0.08895976,,10.3,762.0,6.8,0,0,0,0,0,0,0,1,0,0,0,0,1
1100,0.39,,-0.052010786,3.0,3.0,10.0,8.2,0,1,0,0,0,0,0,0,0,0,0,0,1
1101,13.79,,-0.11800828,5.7,5.7,625.0,7.5,0,0,0,0,0,0,0,1,0,0,0,0,1
1102,6.89,6998.0,-0.023407048,10.3,,762.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,1
1103,6.89,,0.0029151519,23.6,23.6,610.0,3.2,0,0,0,0,0,0,0,1,0,0,0,0,1
1108,16.0,3730.0,0.019898724,,,,2.3,0,0,0,0,0,1,0,0,0,0,0,0,1
1112,0.1,1301.0,0.0518756,,1.0,38.0,5.1,0,0,0,0,0,0,0,1,0,0,0,0,1
1114,6.89,5357.0,-0.07502803,37.5,37.5,1953.0,4.5,0,0,0,0,0,0,0,1,0,0,0,0,1
1127,13.79,1682.0,0.07019025,7.8,7.8,,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1
1129,15.51,1355.0,0.120259255,5.6,15.2,2134.0,1.4,1,0,0,0,0,0,0,0,0,0,1,0,0
1131,,,0.016474802,11.1,11.1,,2.6,0,0,0,0,0,0,0,0,1,0,0,0,1
1136,,4036.0,0.05260513,,9.5,1836.0,2.8,0,0,0,0,0,0,0,0,0,1,0,0,1
1137,,,-0.05886238,,1.9,696.0,6.7,0,0,0,0,0,0,0,1,0,0,0,0,1
1139,13.79,3784.0,-0.056578305,4.7,4.7,318.0,3.9,0,0,0,0,0,0,0,1,0,0,0,0,1
1149,,3838.0,-0.0011465815,1.9,,696.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1
1150,13.79,2007.0,-0.04553793,7.7,,457.0,3.8,0,0,0,0,0,0,0,1,0,0,0,0,1
1158,6.89,949.0,0.019167004,37.5,37.5,,3.9,0,0,0,0,0,0,0,1,0,0,0,0,1
1161,13.79,,0.026636293,,7.7,457.0,2.8,0,0,0,0,0,0,0,1,0,0,0,0,1
1165,6.89,1668.0,0.020196725,,12.4,610.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1
1166,7.14,2034.0,0.022666678,10.8,10.8,432.0,4.5,0,0,0,0,0,0,0,1,0,0,0,0,1
1168,3.76,2848.0,0.1018881,4.6,4.6,229.0,4.4,0,0,0,0,0,0,0,1,0,0,0,0,1
1172,,734.0,0.048973337,7.7,,457.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1
1173,17.24,,-0.029711522,,1.9,696.0,2.6,0,0,0,0,0,0,0,1,0,0,0,0,1
1174,11.03,4069.0,0.0073856385,5.6,15.2,2134.0,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0
1183,6.89,3052.0,0.021706067,8.5,24.6,,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0
1190,13.79,5479.0,-0.07888966,4.7,4.7,318.0,4.3,0,0,0,0,0,0,0,1,0,0,0,0,1
1192,13.79,2034.0,-0.066570394,4.7,4.7,305.0,4.5,0,0,0,0,0,0,0,1,0,0,0,0,1
1198,3.72,4069.0,0.040361878,10.8,10.8,432.0,4.5,0,0,0,0,0,0,0,1,0,0,0,0,1
1206,13.79,1682.0,0.0252947,7.7,7.7,,2.1,0,0,0,0,0,0,0,0,1,0,0,0,1
1208,18.96,2740.0,-0.13038146,1.9,,152.0,6.7,0,0,0,0,0,0,0,1,0,0,0,0,1
1209,,,-0.044745818,,10.3,794.0,6.9,0,0,0,0,0,0,0,1,0,0,0,0,1
1210,6.89,5696.0,-0.03899222,10.3,10.3,762.0,4.9,0,0,0,0,0,0,0,1,0,0,0,0,1
1211,13.79,1296.0,0.055722967,7.8,7.8,591.0,2.8,0,0,0,0,0,0,0,1,0,0,0,0,1
1214,13.79,689.0,-0.16895135,7.7,,457.0,6.7,0,0,0,0,0,0,0,0,1,0,0,0,1
1215,13.79,,0.046955712,4.7,4.7,318.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1
1219,11.0,4069.0,0.0626006,11.5,11.5,,2.3,0,0,0,0,0,0,0,1,0,0,0,0,1
1220,6.89,3784.0,-0.017295735,,10.3,762.0,4.6,0,0,0,0,0,0,0,1,0,0,0,0,1
1224,10.34,,-0.07691659,10.3,10.3,762.0,7.9,0,0,0,0,0,0,0,1,0,0,0,0,1
1226,3.96,,0.051705997,,10.8,432.0,6.7,0,0,0,0,0,0,0,1,0,0,0,0,1
1228,6.89,,0.04252285,10.3,10.3,794.0,2.6,0,0,0,0,0,0,0,1,0,0,0,0,1
1231,12.07,4042.0,-0.029988026,1.9,1.9,152.0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,1
1232,10.34,5371.0,-0.04639228,10.3,,762.0,3.5,0,0,0,0,0,0,0,1,0,0,0,0,1
1237,6.89,2767.0,0.017253805,,,914.0,3.8,0,0,1,0,0,0,0,0,0,0,1,0,0
1239,11.03,4039.0,0.07510915,9.5,9.5,1836.0,2.2,0,0,0,0,0,0,0,0,0,1,0,0,1
1242,13.79,7107.0,-0.08056872,,4.7,318.0,4.4,0,0,0,0,0,0,0,1,0,0,0,0,1
1243,13.79,,0.04309717,4.7,4.7,,2.2,0,0,0,0,0,0,0,1,0,0,0,0,1
1245,,,-0.027456295,10.8,10.8,152.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1
1248,18.0,1000.0,-0.06372738,10.0,10.0,1650.0,3.4,0,0,0,0,0,0,0,1,0,0,0,0,1
1251,6.92,2292.0,0.08541916,12.7,,1778.0,2.2,0,0,1,0,0,0,0,0,0,0,1,0,0
1259,,7473.0,-0.048179224,10.3,10.3,762.0,4.3,0,0,0,0,0,0,0,1,0,0,0,0,1
1261,1.01,2000.0,-0.013676445,15.0,120.0,10.0,3.4,0,0,0,0,0,0,1,0,0,0,0,1,0
1265,6.89,6089.0,-0.057305396,10.3,10.3,762.0,6.8,0,0,0,0,0,0,0,1,0,0,0,0,1
1267,6.9,,0.059101354,6.4,15.9,914.0,2.4,0,0,1,0,0,0,0,0,0,0,1,0,0
1268,,2061.0,0.028990103,11.1,,457.0,2.3,0,0,0,0,0,0,0,0,1,0,0,0,1
1273,18.96,2712.0,-0.037716843,7.7,7.7,457.0,2.6,0,0,0,0,0,0,0,0,1,0,0,0,1
1274,6.89,,0.15053646,8.5,22.3,2743.0,1.1,0,0,1,0,0,0,0,0,0,0,1,0,0
1276,13.79,1410.0,-0.06815929,4.7,4.7,318.0,3.8,0,0,0,0,0,0,0,1,0,0,0,0,1
1278,6.89,2278.0,0.11172566,8.5,22.3,2743.0,3.3,0,0,1,0,0,0,0,0,0,0,1,0,0
1280,13.79,1370.0,0.082255796,4.7,4.7,318.0,1.5,0,0,0,0,0,0,0,1,0,0,0,0,1
1281,13.79,1339.0,0.062721506,7.7,7.7,457.0,1.9,0,0,0,0,0,0,0,1,0,0,0,0,1
1295,9.68,2319.0,0.058833826,12.7,,1778.0,2.2,0,0,1,0,0,0,0,0,0,0,1,0,0
1301,3.83,2889.0,0.08883022,4.6,4.6,,4.4,0,0,0,0,0,0,0,1,0,0,0,0,1
1306,6.89,1549.0,0.08607993,12.7,42.3,1829.0,2.7,0,0,1,0,0,0,0,0,0,0,1,0,0
1307,3.96,,0.068242535,,10.8,,4.4,0,0,0,0,0,0,0,1,0,0,0,0,1
1312,13.79,2007.0,0.03436085,7.7,,457.0,2.2,0,0,0,0,0,0,0,0,1,0,0,0,1
1318,,,-0.0489551,4.7,4.7,318.0,5.3,0,0,0,0,0,0,0,1,0,0,0,0,1
1323,13.79,,0.055567127,7.8,7.8,591.0,2.8,0,0,0,0,0,0,0,1,0,0,0,0,1
1324,,2278.0,0.07401536,,42.3,1778.0,2.9,0,0,1,0,0,0,0,0,0,0,1,0,0
1326,16.0,4136.0,-0.018589566,10.0,,890.0,3.6,0,0,0,0,0,0,0,1,0,0,0,0,1
1335,13.79,1465.0,0.09029374,7.7,7.7,457.0,1.6,0,0,0,0,0,0,0,1,0,0,0,0,1
1337,13.79,2251.0,0.031960417,,1.9,152.0,1.7,0,0,0,0,0,0,0,1,0,0,0,0,1
1339,20.0,1842.0,-0.11673137,10.0,10.0,1650.0,3.2,0,0,0,0,0,1,0,0,0,0,0,0,1
1340,13.79,4367.0,0.047866642,4.7,4.7,318.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1
1341,15.51,,-0.046871293,1.9,1.9,152.0,3.5,0,0,0,0,0,0,0,1,0,0,0,0,1
1347,13.79,3404.0,0.08618834,4.6,4.6,,1.9,0,0,0,0,0,0,0,1,0,0,0,0,1
1355,13.79,,-0.00357222,11.1,11.1,457.0,2.7,0,0,0,0,0,0,0,0,1,0,0,0,1
1357,13.79,3119.0,-0.019000415,1.9,,696.0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,1
1360,13.79,3673.0,0.06983185,5.6,15.2,2134.0,1.8,1,0,0,0,0,0,0,0,0,0,1,0,0
1361,4.13,,0.057427067,12.8,42.3,1778.0,3.3,0,0,1,0,0,0,0,0,0,0,1,0,0
1365,9.71,2278.0,-0.017835606,12.7,42.3,1778.0,7.5,0,0,1,0,0,0,0,0,0,0,1,0,0
1369,13.79,,0.008322995,7.7,7.7,457.0,2.7,0,0,0,0,0,0,0,0,1,0,0,0,1
1371,6.89,,0.12657341,,22.3,2591.0,2.1,0,0,1,0,0,0,0,0,0,0,1,0,0
1374,4.13,2278.0,0.05827325,12.7,42.3,,3.5,1,0,0,0,0,0,0,0,0,0,1,0,0
1375,6.86,4096.0,0.011725775,10.8,10.8,,4.5,0,0,0,0,0,0,0,1,0,0,0,0,1
1379,6.89,,-0.007032858,,,1972.0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,1
1385,20.0,1000.0,-0.07891018,10.0,10.0,1650.0,1.2,0,0,0,0,0,1,0,0,0,0,0,0,1
1391,6.89,1533.0,0.13497955,8.5,,1829.0,2.2,0,0,1,0,0,0,0,0,0,0,1,0,0
1396,15.17,2681.0,0.054728247,9.5,9.5,1836.0,2.7,0,0,0,0,0,0,0,0,0,1,0,0,1
1401,15.51,1344.0,0.0908539,5.6,15.2,,1.6,1,0,0,0,0,0,0,0,0,0,1,0,0
1402,10.34,3784.0,-0.06407507,10.3,10.3,762.0,14.8,0,0,0,0,0,0,0,1,0,0,0,0,1
1407,13.79,3052.0,0.070878126,7.8,7.8,591.0,2.3,0,0,0,0,0,0,0,1,0,0,0,0,1
1412,11.0,,0.07098754,11.5,11.5,1524.0,2.8,0,0,0,0,0,0,0,1,0,0,0,0,1
1413,6.89,2292.0,0.087532796,8.5,24.6,1778.0,2.8,0,0,1,0,0,0,0,0,0,0,1,0,0
1414,13.79,,0.05888722,7.7,7.7,457.0,1.9,0,0,0,0,0,0,0,0,1,0,0,0,1
1427,10.34,5601.0,-0.0380216,,10.8,762.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1
1429,10.34,5940.0,-0.104562744,10.3,10.3,762.0,7.4,0,0,0,0,0,0,0,1,0,0,0,0,1
1435,13.79,1356.0,-0.15530248,7.7,7.7,457.0,4.5,0,0,0,0,0,0,0,1,0,0,0,0,1
1436,10.34,7432.0,-0.100625366,10.3,10.3,,9.4,0,0,0,0,0,0,0,1,0,0,0,0,1
1438,6.86,4069.0,0.03739093,10.8,10.8,864.0,3.1,0,0,0,0,0,0,0,1,0,0,0,0,1
1439,13.79,821.0,0.017665515,7.8,7.8,591.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1
1445,15.17,2679.0,0.11524582,9.5,9.5,1836.0,1.3,0,0,0,0,0,0,0,0,0,1,0,0,1
1447,17.24,,-0.06828361,1.9,1.9,696.0,2.9,0,0,0,0,0,0,0,1,0,0,0,0,1
1452,,4123.0,-0.0055728746,10.3,10.3,794.0,3.2,0,0,0,0,0,0,0,1,0,0,0,0,1
1454,6.89,833.0,0.008431445,,,737.0,3.5,1,0,0,0,0,0,0,0,0,0,1,0,0
1456,3.45,5696.0,0.010162567,10.3,,762.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,1
1461,6.89,5357.0,0.015454815,12.8,,1930.0,3.4,0,0,0,0,0,0,0,1,0,0,0,0,1
1463,,4218.0,-0.09653356,3.0,3.0,150.0,7.8,0,0,0,0,0,0,0,1,0,0,0,0,1
1464,13.79,678.0,-0.113295175,7.7,,457.0,3.5,0,0,0,0,0,0,0,0,1,0,0,0,1
1467,,1356.0,-0.112056546,7.7,,457.0,6.8,0,0,0,0,0,0,0,1,0,0,0,0,1
1468,13.79,,-0.054049514,3.6,3.6,76.0,2.3,0,0,0,0,0,0,0,1,0,0,0,0,1
